claveempleado,dia,horario,idasignatura,idgrado,asignaturalab,seccion,semestre,nombre_materia
7381,5,14,39,3,0,15,5,Derecho 1
7381,5,15,39,3,0,22,5,Derecho 1
7381,5,16,39,3,0,22,5,Derecho 1
7474,1,3,90,1,0,9,1,Beginner I
7474,1,4,90,1,0,9,1,Beginner I
7474,1,5,90,1,0,29,1,Beginner I
7474,1,6,90,1,0,29,1,Beginner I
7474,2,1,90,1,0,28,1,Beginner I
7474,2,2,90,1,0,28,1,Beginner I
7474,2,3,90,1,0,14,1,Beginner I
7474,2,4,90,1,0,14,1,Beginner I
7474,2,5,90,1,0,29,1,Beginner I
7474,2,6,90,1,0,29,1,Beginner I
7474,2,7,90,1,0,18,1,Beginner I
7474,2,8,90,1,0,18,1,Beginner I
7474,3,3,90,1,0,9,1,Beginner I
7474,3,4,90,1,0,9,1,Beginner I
7474,3,5,90,1,0,20,1,Beginner I
7474,3,6,90,1,0,20,1,Beginner I
7474,3,7,90,1,0,30,1,Beginner I
7474,3,8,90,1,0,30,1,Beginner I
7474,4,1,90,1,0,18,1,Beginner I
7474,4,2,90,1,0,18,1,Beginner I
7474,4,3,90,1,0,20,1,Beginner I
7474,4,4,90,1,0,20,1,Beginner I
7474,4,7,90,1,0,14,1,Beginner I
7474,4,8,90,1,0,14,1,Beginner I
7474,5,3,90,1,0,30,1,Beginner I
7474,5,4,90,1,0,30,1,Beginner I
7474,5,5,90,1,0,28,1,Beginner I
7474,5,6,90,1,0,28,1,Beginner I
7582,1,1,38,3,0,4,5,Análisis Literario 3
7582,1,2,38,3,0,4,5,Análisis Literario 3
7582,1,3,38,3,0,6,5,Análisis Literario 3
7582,1,4,38,3,0,6,5,Análisis Literario 3
7582,1,5,151,1,0,30,1,Conformación histórica del mundo occidental
7582,1,6,151,1,0,30,1,Conformación histórica del mundo occidental
7582,1,7,151,1,0,31,1,Conformación histórica del mundo occidental
7582,1,8,151,1,0,31,1,Conformación histórica del mundo occidental
7582,3,5,151,1,0,30,1,Conformación histórica del mundo occidental
7582,3,6,151,1,0,30,1,Conformación histórica del mundo occidental
7582,3,7,151,1,0,31,1,Conformación histórica del mundo occidental
7582,3,8,151,1,0,31,1,Conformación histórica del mundo occidental
7582,4,5,38,3,0,6,5,Análisis Literario 3
7582,4,6,38,3,0,6,5,Análisis Literario 3
7582,4,7,38,3,0,21,5,Análisis Literario 3
7582,4,8,38,3,0,21,5,Análisis Literario 3
7582,5,1,38,3,0,4,5,Análisis Literario 3
7582,5,2,38,3,0,4,5,Análisis Literario 3
7582,5,3,38,3,0,21,5,Análisis Literario 3
7582,5,4,38,3,0,21,5,Análisis Literario 3
7589,1,1,162,1,0,25,1,Tutor de Primero
7589,1,2,162,1,0,25,1,Tutor de Primero
7589,2,5,162,1,0,7,1,Tutor de Primero
7589,2,6,162,1,0,7,1,Tutor de Primero
7589,2,7,164,3,0,21,5,Tutor de Tercero
7589,2,8,164,3,0,21,5,Tutor de Tercero
7589,3,5,162,1,0,17,1,Tutor de Primero
7589,3,5,164,3,0,21,5,Tutor de Tercero
7589,3,6,162,1,0,17,1,Tutor de Primero
7589,3,6,164,3,0,21,5,Tutor de Tercero
7589,3,7,164,3,0,6,5,Tutor de Tercero
7589,3,8,164,3,0,6,5,Tutor de Tercero
7589,4,5,162,1,0,15,1,Tutor de Primero
7589,4,6,162,1,0,15,1,Tutor de Primero
7589,5,5,162,1,0,9,1,Tutor de Primero
7589,5,6,162,1,0,9,1,Tutor de Primero
7724,1,7,162,1,0,20,1,Tutor de Primero
7724,1,8,162,1,0,20,1,Tutor de Primero
7724,2,5,162,1,0,30,1,Tutor de Primero
7724,2,6,162,1,0,30,1,Tutor de Primero
7724,2,7,162,1,0,31,1,Tutor de Primero
7724,2,8,162,1,0,31,1,Tutor de Primero
7724,3,3,164,3,0,2,5,Tutor de Tercero
7724,3,4,164,3,0,2,5,Tutor de Tercero
7724,3,5,162,1,0,10,1,Tutor de Primero
7724,3,6,162,1,0,10,1,Tutor de Primero
7724,3,7,162,1,0,29,1,Tutor de Primero
7724,3,8,162,1,0,29,1,Tutor de Primero
7724,4,5,97,1,0,11,1,Adaptación en Contextos
7724,4,5,162,1,0,11,1,Tutor de Primero
7724,4,6,97,1,0,11,1,Adaptación en Contextos
7724,4,6,162,1,0,11,1,Tutor de Primero
7724,5,3,162,1,0,16,1,Tutor de Primero
7724,5,4,162,1,0,16,1,Tutor de Primero
7724,5,5,162,1,0,18,1,Tutor de Primero
7724,5,6,162,1,0,18,1,Tutor de Primero
7732,1,1,97,1,0,3,1,Adaptación en Contextos
7732,1,2,97,1,0,3,1,Adaptación en Contextos
7732,1,3,97,1,0,5,1,Adaptación en Contextos
7732,1,4,97,1,0,5,1,Adaptación en Contextos
7732,1,5,97,1,0,27,1,Adaptación en Contextos
7732,1,6,97,1,0,27,1,Adaptación en Contextos
7732,1,7,97,1,0,13,1,Adaptación en Contextos
7732,1,8,97,1,0,13,1,Adaptación en Contextos
7732,2,3,97,1,0,2,1,Adaptación en Contextos
7732,2,4,97,1,0,2,1,Adaptación en Contextos
7732,2,5,97,1,0,7,1,Adaptación en Contextos
7732,2,6,97,1,0,7,1,Adaptación en Contextos
7732,2,7,97,1,0,1,1,Adaptación en Contextos
7732,2,8,97,1,0,1,1,Adaptación en Contextos
7732,3,1,97,1,0,28,1,Adaptación en Contextos
7732,3,2,97,1,0,28,1,Adaptación en Contextos
7732,3,3,97,1,0,23,1,Adaptación en Contextos
7732,3,4,97,1,0,23,1,Adaptación en Contextos
7732,3,5,97,1,0,17,1,Adaptación en Contextos
7732,3,6,97,1,0,17,1,Adaptación en Contextos
7732,3,7,97,1,0,22,1,Adaptación en Contextos
7732,3,8,97,1,0,22,1,Adaptación en Contextos
7732,4,3,97,1,0,19,1,Adaptación en Contextos
7732,4,4,97,1,0,19,1,Adaptación en Contextos
7732,4,5,97,1,0,15,1,Adaptación en Contextos
7732,4,6,97,1,0,15,1,Adaptación en Contextos
7732,4,7,97,1,0,6,1,Adaptación en Contextos
7732,4,8,97,1,0,6,1,Adaptación en Contextos
7732,5,1,97,1,0,12,1,Adaptación en Contextos
7732,5,2,97,1,0,12,1,Adaptación en Contextos
7732,5,3,97,1,0,16,1,Adaptación en Contextos
7732,5,4,97,1,0,16,1,Adaptación en Contextos
7732,5,5,97,1,0,9,1,Adaptación en Contextos
7732,5,6,97,1,0,9,1,Adaptación en Contextos
7732,5,7,97,1,0,24,1,Adaptación en Contextos
7732,5,8,97,1,0,24,1,Adaptación en Contextos
7841,1,1,97,1,0,25,1,Adaptación en Contextos
7841,1,2,97,1,0,25,1,Adaptación en Contextos
7841,1,3,97,1,0,26,1,Adaptación en Contextos
7841,1,4,97,1,0,26,1,Adaptación en Contextos
7841,1,7,97,1,0,20,1,Adaptación en Contextos
7841,1,8,97,1,0,20,1,Adaptación en Contextos
7841,1,9,157,2,0,23,3,Relaciones humanas efectivas
7841,1,10,157,2,0,23,3,Relaciones humanas efectivas
7841,2,5,97,1,0,30,1,Adaptación en Contextos
7841,2,6,97,1,0,30,1,Adaptación en Contextos
7841,2,7,97,1,0,31,1,Adaptación en Contextos
7841,2,8,97,1,0,31,1,Adaptación en Contextos
7841,2,9,157,2,0,27,3,Relaciones humanas efectivas
7841,2,10,157,2,0,27,3,Relaciones humanas efectivas
7841,3,3,97,1,0,14,1,Adaptación en Contextos
7841,3,4,97,1,0,14,1,Adaptación en Contextos
7841,3,5,97,1,0,10,1,Adaptación en Contextos
7841,3,6,97,1,0,10,1,Adaptación en Contextos
7841,3,7,97,1,0,29,1,Adaptación en Contextos
7841,3,8,97,1,0,29,1,Adaptación en Contextos
7841,3,9,157,2,0,24,3,Relaciones humanas efectivas
7841,3,10,157,2,0,24,3,Relaciones humanas efectivas
7841,4,11,157,2,0,29,3,Relaciones humanas efectivas
7841,4,12,157,2,0,29,3,Relaciones humanas efectivas
7841,4,13,157,2,0,21,3,Relaciones humanas efectivas
7841,4,14,157,2,0,21,3,Relaciones humanas efectivas
7841,5,5,97,1,0,18,1,Adaptación en Contextos
7841,5,6,97,1,0,18,1,Adaptación en Contextos
7841,5,7,97,1,0,21,1,Adaptación en Contextos
7841,5,8,97,1,0,21,1,Adaptación en Contextos
7841,5,9,157,2,0,28,3,Relaciones humanas efectivas
7841,5,10,157,2,0,28,3,Relaciones humanas efectivas
7841,5,11,157,2,0,22,3,Relaciones humanas efectivas
7841,5,12,157,2,0,22,3,Relaciones humanas efectivas
7841,5,13,157,2,0,6,3,Relaciones humanas efectivas
7841,5,14,157,2,0,6,3,Relaciones humanas efectivas
7969,1,1,92,1,0,8,1,Etimologías I
7969,1,2,92,1,0,8,1,Etimologías I
7969,1,3,92,1,0,30,1,Etimologías I
7969,1,4,92,1,0,30,1,Etimologías I
7969,1,5,92,1,0,21,1,Etimologías I
7969,1,6,92,1,0,21,1,Etimologías I
7969,1,7,92,1,0,4,1,Etimologías I
7969,1,8,92,1,0,4,1,Etimologías I
7969,2,1,92,1,0,31,1,Etimologías I
7969,2,2,92,1,0,31,1,Etimologías I
7969,2,5,92,1,0,2,1,Etimologías I
7969,2,6,92,1,0,2,1,Etimologías I
7969,2,7,92,1,0,5,1,Etimologías I
7969,2,8,92,1,0,5,1,Etimologías I
7969,3,1,92,1,0,13,1,Etimologías I
7969,3,2,92,1,0,13,1,Etimologías I
7969,3,3,92,1,0,21,1,Etimologías I
7969,3,4,92,1,0,21,1,Etimologías I
7969,3,5,92,1,0,31,1,Etimologías I
7969,3,6,92,1,0,31,1,Etimologías I
7969,3,7,92,1,0,7,1,Etimologías I
7969,3,8,92,1,0,7,1,Etimologías I
7969,4,1,92,1,0,30,1,Etimologías I
7969,4,2,92,1,0,30,1,Etimologías I
7969,4,3,92,1,0,13,1,Etimologías I
7969,4,4,92,1,0,13,1,Etimologías I
7969,4,5,92,1,0,7,1,Etimologías I
7969,4,6,92,1,0,7,1,Etimologías I
7969,4,7,92,1,0,2,1,Etimologías I
7969,4,8,92,1,0,2,1,Etimologías I
7969,5,1,92,1,0,4,1,Etimologías I
7969,5,2,92,1,0,4,1,Etimologías I
7969,5,3,92,1,0,5,1,Etimologías I
7969,5,4,92,1,0,5,1,Etimologías I
7969,5,7,92,1,0,8,1,Etimologías I
